Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2010-03-12,588.14,588.275,579.16,579.54,5501200,0,1,294.9805767818,295.048285793,290.4766736643,290.6672619922,5501200
2010-03-11,574.26,586.21,574.2,581.14,8458100,0,1,288.0190873307,294.0125886953,287.9889944369,291.4697391624,8458100
2010-03-10,563.76,578.5,562.21,576.45,11298400,0,1,282.7528309016,290.1456518316,281.9754311431,289.1174779574,11298400
2010-03-09,559.85,564.66,556.5,560.19,6346800,0,1,280.7917773171,283.2042243099,279.1115907421,280.9623037158,6346800
2010-03-08,564.78,565.18,561.01,562.48,4768000,0,1,283.2644100976,283.4650293902,281.3735732655,282.1108491655,4768000
2010-03-05,561.35,567.67,559.9,564.21,7816500,0,1,281.5440996641,284.7138844862,280.8168547287,282.9785276058,7816500
2010-03-04,546.5,556.13,546.2,554.59,6361200,0,1,274.0961084287,278.9260178965,273.9456439593,278.1536336202,6361200
2010-03-03,542.36,548.12,539.25,545.32,6172600,0,1,272.0196987509,274.9086165635,270.4598837514,273.5042815157,6172600
2010-03-02,535.48,545.66,535.01,541.06,8704800,0,1,268.5690469193,273.6748079143,268.3333192506,271.3676860502,8704800
2010-03-01,529.2,533.29,527.74,532.69,4471300,0,1,265.4193240265,267.4706562926,264.6870636087,267.1697273538,4471300
2010-02-26,527.42,531.75,523.48,526.8,4094500,0,1,264.5265681747,266.6982720164,262.5504681432,264.2156082712,4094500
2010-02-25,527.12,528.4899,520,526.43,6611700,0,1,264.3761037053,265.0631746274,260.8050802981,264.0300354256,6611700
2010-02-24,534.39,538.44,530.51,531.47,4648500,0,1,268.0223593471,270.0536296841,266.0763522095,266.5578385116,4648500
2010-02-23,543,543.63,532.29,535.07,5739400,0,1,272.340689619,272.6566650047,266.9691080613,268.3634121444,5739400
2010-02-22,547.35,547.5,541,542.8,4284900,0,1,274.5224244253,274.59765666,271.3375931563,272.2403799727,4284900
2010-02-19,541,544.03,539.7,540.763,5101000,0,1,271.3375931563,272.8572842973,270.6855804555,271.2187262255,5101000
2010-02-18,537.54,545.01,536.14,543.22,4669100,0,1,269.6022362758,273.348801564,268.900068752,272.4510302299,4669100
2010-02-17,542,543.4,537.61,538.207,4055300,0,1,271.8391413876,272.5413089115,269.637344652,269.9367689462,4055300
2010-02-16,537.14,544.13,534.3,541.3,7301400,0,1,269.4016169833,272.9074391204,267.9772200063,271.4880576257,7301400
2010-02-12,532.97,537.15,530.5,533.12,4554800,0,1,267.3101608586,269.4066324656,266.0713367272,267.3853930933,4554800
2010-02-11,532.25,540.49,529.5,536.4,4815100,0,1,266.949046132,271.0818035583,265.5697884959,269.0304712921,4815100
2010-02-10,534.07,537.79,527.69,534.445,5343600,0,1,267.8618639131,269.7276233337,264.6619861971,268.0499444998,5343600
2010-02-09,539.54,541.53,535.07,536.44,5633500,0,1,270.6053327385,271.6034137189,268.3634121444,269.0505332214,5633500
2010-02-08,532.5,542,531.5301,533.47,5383200,0,1,267.0744331899,271.8391413876,266.5879815603,267.5609349743,5383200
2010-02-05,528.4,533.4985,522.46,531.29,6305600,0,1,265.0180854414,267.5752290989,262.0388889472,266.46755983,6305600
2010-02-04,537,538,525.56,526.778,6748600,0,1,269.3314002309,269.8329484623,263.5936884644,264.2045742101,6748600
2010-02-03,528.67,542.1,528.23,540.82,5992200,0,1,265.1535034638,271.8892962108,264.932822242,271.2473144747,5992200
2010-02-02,534.9554,534.96,527.61,531.12,8184200,0,1,268.3059347171,268.308241839,264.6218623386,266.3822966306,8184200
2010-02-01,534.602,535.81,530.3,533.02,4497000,0,1,268.1286875722,268.7345578356,265.9710270809,267.3352382702,4497000
2010-01-29,538.49,540.99,525.61,529.944,8272700,0,1,270.0787070956,271.332577674,263.6187658759,265.7924759106,8272700
2010-01-28,544.49,546.9999,530.6,534.29,6451700,0,1,273.0879964837,274.3468323895,266.1214915503,267.972204524,6451700
2010-01-27,541.27,547.65,535.31,542.1,7920800,0,1,271.4730111788,274.6728888947,268.48378372,271.8892962108,7920800
2010-01-26,537.97,549.6,536.29,542.42,8702200,0,1,269.8179020153,275.6509079458,268.9753009867,272.0497916448,8702200
2010-01-25,546.59,549.8775,535.51,540,8830900,0,1,274.1412477695,275.79008758,268.5840933662,270.836044925,8830900
2010-01-22,564.5,570.6,534.86,550.01,13587100,0,1,283.1239765928,286.183420804,268.2580870159,275.8565427207,13587100
2010-01-21,583.44,586.8185,572.251,582.98,12602700,0,1,292.6233000945,294.3177807941,287.011476934,292.3925879081,12602700
2010-01-20,585.98,585.98,575.29,580.41,6494800,0,1,293.8972326021,293.8972326021,288.535682009,291.1036089535,6494800
2010-01-19,581.49,590.42,576.29,587.62,8624700,0,1,291.6452810434,296.1241067492,289.0372302404,294.7197717015,8624700
2010-01-15,591.59,593.56,578.04,580,10858100,0,1,296.7109181799,297.6989681957,289.9149396452,290.8979741787,10858100
2010-01-14,583.9,594.2,582.81,589.85,8471700,0,1,292.8540122809,298.0199590637,292.3073247087,295.8382242574,8471700
2010-01-13,576.49,588.38,573.9,587.09,12980200,0,1,289.1375398866,295.1009483573,287.8385299675,294.4539511389,12980200
2010-01-12,598.08,598.16,588,590.48,9696800,0,1,299.9659662013,300.0060900598,294.9103600294,296.1541996431,9696800
2010-01-11,604.46,604.46,594.04,601.11,14411300,0,1,303.1658439173,303.1658439173,297.9397113467,301.4856573423,14411300
2010-01-08,592,603.25,589.11,602.02,9439100,0,1,296.9165529548,302.5589705574,295.4670785662,301.9420662328,9439100
2010-01-07,609.4,610,592.65,594.1,12815700,0,1,305.6434921801,305.9444211189,297.2425593051,297.9698042406,12815700
2010-01-06,625.86,625.86,606.36,608.26,7949400,0,1,313.898976068,313.898976068,304.1187855568,305.0717271964,7949400
2010-01-05,627.18,627.84,621.54,623.99,6003300,0,1,314.5610197334,314.8920415661,311.7322877086,312.9610808754,6003300
2010-01-04,626.95,629.51,624.24,626.75,3908400,0,1,314.4456636402,315.7296271124,313.0864679332,314.3453539939,3908400
2009-12-31,624.75,625.4,619.98,619.98,2437100,0,1,313.3422575312,313.6682638816,310.9498724677,310.9498724677,2437100
2009-12-30,618.5,622.73,618.01,622.73,2928200,0,1,310.2075810853,312.3291301039,309.961822452,312.3291301039,2928200
2009-12-29,624.74,624.8425,618.29,619.4,2846700,0,1,313.3372420489,313.3886507426,310.1022559568,310.6589744935,2846700
2009-12-28,621.66,625.99,618.48,622.87,3392400,0,1,311.7924734964,313.9641773381,310.1975501207,312.3993468563,3392400
2009-12-24,612.93,619.52,612.2705,618.48,1715600,0,1,307.4139574368,310.7191602813,307.0831863782,310.1975501207,1715600
2009-12-23,603.5,612.8698,602.85,611.68,4141200,0,1,302.6843576152,307.3837642332,302.3583512648,306.7870221476,4141200
2009-12-22,601.34,601.5,598.85,601.12,3757800,0,1,301.6010134355,301.6812611525,300.3521583395,301.4906728246,3757800
2009-12-21,597.95,599.84,595.67,598.68,5137200,0,1,299.9007649312,300.8486910885,298.7572349638,300.2668951401,5137200
2009-12-18,596.03,598.93,595,596.42,7055900,0,1,298.9377923271,300.392282198,298.4211976488,299.1333961373,7055900
2009-12-17,596.44,597.64,593.76,593.94,5272300,0,1,299.1434271019,299.7452849795,297.7992778419,297.8895565236,5272300
2009-12-16,598.91,600.37,596.64,597.76,5613100,0,1,300.3822512333,301.1145116511,299.2437367482,299.8054707673,5613100
2009-12-15,593.3,596.38,590.99,593.14,4556200,0,1,297.5685656555,299.113334208,296.4099892411,297.4883179385,4556200
2009-12-14,595.24,597.31,592.6101,595.73,3822900,0,1,298.5415692243,299.5797740632,297.2225475307,298.7873278577,3822900
2009-12-11,594.68,594.75,587.73,590.51,3436500,0,1,298.2607022148,298.295810591,294.7749420069,296.1692460901,3436500
2009-12-10,590.44,594.71,590.41,591.5,3333200,0,1,296.1341377139,298.2757486617,296.1190912669,296.6657788391,3333200
2009-12-09,587.5,589.33,583.58,589.02,3558400,0,1,294.6595859137,295.5774191771,292.6935168469,295.4219392254,3558400
2009-12-08,583.5,590.66,582,587.05,3044900,0,1,292.6533929883,296.2444783248,291.9010706413,294.4338892096,3044900
2009-12-07,584.23,588.69,581,586.25,3269100,0,1,293.0195231972,295.256428309,291.39952241,294.0326506245,3269100
2009-12-04,593.02,594.832,579.18,585.01,5022100,0,1,297.4281321507,298.3369375459,290.486704629,293.4107308177,5022100
2009-12-03,589.04,591.45,585,585.74,2854500,0,1,295.43197019,296.6407014275,293.4057153354,293.7768610266,2854500
2009-12-02,590.98,593.01,586.22,587.51,3323000,0,1,296.4049737588,297.4231166684,294.0176041776,294.664601396,3323000
2009-12-01,588.13,591.22,583,589.87,4635900,0,1,294.9755612995,296.5253453343,292.4026188727,295.848255222,4635900
2009-11-30,580.63,583.67,577.11,583,3446700,0,1,291.2139495644,292.7386561877,289.4484997901,292.4026188727,3446700
2009-11-27,572,582.46,570.97,579.76,2766400,0,1,286.8855883279,292.1317828278,286.3689936496,290.7776026031,2766400
2009-11-25,586.4054,587.0599,582.69,585.74,2919400,0,1,294.1105912197,294.4388545371,292.247138921,293.7768610266,2919400
2009-11-24,582.5,584.29,576.54,583.09,3207100,0,1,292.151844757,293.0496160911,289.1626172982,292.4477582135,3207100
2009-11-23,576.49,586.6,575.86,582.35,5089900,0,1,289.1375398866,294.2081925055,288.8215645009,292.0766125223,5089900
2009-11-20,569.5,571.6,569.4,569.964,4008300,0,1,285.6317177496,286.6849690354,285.5815629264,285.8644361289,4008300
2009-11-19,573.77,574,570,572.99,4331600,0,1,287.7733286974,287.8886847906,285.8824918652,287.3821210769,4331600
2009-11-18,576.65,578.78,572.07,576.65,3096100,0,1,289.2177876037,290.2860853364,286.9206967041,289.2177876037,3096100
2009-11-17,574.87,577.5,573.72,577.49,3829500,0,1,288.3250317519,289.6441036003,287.7482512858,289.639088118,3829500
2009-11-16,575,576.99,572.78,576.28,4394000,0,1,288.3902330219,289.3883140023,287.2767959484,289.0322147581,4394000
2009-11-13,569.29,572.51,566.61,572.05,3330200,0,1,285.526392621,287.1413779259,284.182243361,286.9106657395,3330200
2009-11-12,569.56,572.9,565.5,567.85,3768800,0,1,285.6618106434,287.3369817361,283.6255248242,284.8041631678,3768800
2009-11-11,570.48,573.5,565.86,570.56,4634700,0,1,286.1232350163,287.6379106749,283.8060821875,286.1633588748,4634700
2009-11-10,562.73,568.78,562,566.76,4457100,0,1,282.2362362234,285.270603023,281.8701060145,284.2574755957,4457100
2009-11-09,555.45,562.58,554.23,562.51,5294500,0,1,278.5849650992,282.1610039887,277.973076257,282.1258956125,5294500
2009-11-06,547.72,551.78,545.5,551.1,3649700,0,1,274.7079972709,276.7442830902,273.5945601973,276.4032302929,3649700
2009-11-05,543.49,549.77,542.664,548.65,3691700,0,1,272.5864482523,275.7361711452,272.1721694132,275.1744371261,3691700
2009-11-04,540.8,545.5,536.42,540.33,4660700,0,1,271.23728351,273.5945601973,269.0405022567,271.0015558413,4660700
2009-11-03,530.01,537.5,528.3001,537.29,4755600,0,1,265.8255780938,269.5821743466,264.9679807731,269.476849218,4755600
2009-11-02,537.08,539.46,528.241,533.99,6397700,0,1,269.3715240894,270.56520888,264.9383392726,267.8217400546,6397700
2009-10-30,550,550.17,534.24,536.12,6930000,0,1,275.8515272384,275.9367904377,267.9471271124,268.8900377873,6930000
2009-10-29,543.01,551.83,541,551.05,5040100,0,1,272.3457051013,276.7693605017,271.3375931563,276.3781528813,5040100
2009-10-28,547.87,550,538.25,540.3,5130400,0,1,274.7832295056,275.8515272384,269.9583355201,270.9865093944,5130400
2009-10-27,550.97,554.56,544.16,548.29,6426500,0,1,276.3380290228,278.1385871733,272.9224855673,274.9938797628,6426500
2009-10-26,555.75,561.64,550.89,554.21,5934800,0,1,278.7354295686,281.6895486512,276.2979051643,277.9630452923,5934800
2009-10-23,555.25,557.89,551.2,553.69,4780600,0,1,278.4846554529,279.8087427837,276.453385116,277.702240212,4780600
2009-10-22,550,555,548,554.09,4668300,0,1,275.8515272384,278.3592683951,274.8484307757,277.9028595046,4668300
2009-10-21,549.91,559.35,549,551.1,7333800,0,1,275.8063878976,280.5410032014,275.349979007,276.4032302929,7333800
2009-10-20,551.64,552.95,540.7,551.72,8079300,0,1,276.6740663378,277.3310945208,271.1871286869,276.7141901963,8079300
2009-10-19,552.69,553.6,548.73,552.09,6429300,0,1,277.2006919807,277.6571008712,275.2145609846,276.8997630419,6429300
2009-10-16,547.33,554.75,544.53,549.85,17666100,0,1,274.5123934607,278.2338813373,273.1080584129,275.7762950037,17666100
2009-10-15,533.75,536.9,527.27,529.91,12188500,0,1,267.7013684791,269.2812454078,264.45133594,265.7754232707,12188500
2009-10-14,532.46,535.58,530,535.32,6510200,0,1,267.0543712606,268.6192017424,265.8205626115,268.4887992023,6510200
2009-10-13,524.39,527.46,521.38,526.11,6068700,0,1,263.0068770337,264.5466301039,261.4972168574,263.8695399916,6068700
2009-10-12,523.42,525.76,519.3201,524.04,6637700,0,1,262.5203752493,263.6939981106,260.4640776556,262.8313351527,6637700
2009-10-09,516.65,521.51,514.5,516.25,5470700,0,1,259.1248937231,261.5624181274,258.0465650257,258.9242744306,5470700
2009-10-08,519.57,523.25,513.34,514.18,8598900,0,1,260.5894145586,262.43511205,257.4647690774,257.8860695917,8598900
2009-10-07,499,518.99,497.81,517.54,9738600,0,1,250.2725674399,260.2985165844,249.6757250446,259.571271649,9738600
2009-10-06,491.7001,499.37,491.7001,498.74,5459100,0,1,246.6113155059,250.4581402855,246.6113155059,250.1421648998,5459100
2009-10-05,487.65,492.43,483.34,488.52,4284900,0,1,244.5799950142,246.97739556,242.4183221371,245.0163419754,4284900
2009-10-02,483.74,491.74,482.6,484.58,5196300,0,1,242.6189414296,246.6313272804,242.0471764459,243.0402419439,5196300
2009-10-01,493,496.47,487,487.2,5620700,0,1,247.2632780519,249.0036504146,244.2539886638,244.3542983101,5620700
2009-09-30,500,500.14,487.24,495.85,6277100,0,1,250.7741156713,250.8443324236,244.3743602393,248.6926905112,6277100
2009-09-29,499.53,499.75,493.01,498.53,4194200,0,1,250.5383880025,250.6487286134,247.2682935342,250.0368397712,4194200
2009-09-28,494.84,501.5,493.295,498.53,3674900,0,1,248.1861267975,251.5264380183,247.4112347801,250.0368397712,3674900
2009-09-25,494.29,499.93,492,492.48,4095100,0,1,247.9102752703,250.7390072951,246.7617298205,247.0024729716,4095100
2009-09-24,500.47,501.41,493,496.77,5050100,0,1,251.00984334,251.4812986774,247.2632780519,249.154114884,5050100
2009-09-23,500.78,507,497.71,498.46,5402900,0,1,251.1653232917,254.2849532906,249.6255702215,250.001731395,5402900
2009-09-22,500.92,501.99,497.81,499.06,6076300,0,1,251.2355400441,251.7721966516,249.6757250446,250.3026603338,6076300
2009-09-21,487.74,498.9,486.22,497,4228500,0,1,244.625134355,250.2224126168,243.8627810434,249.2694709772,4228500
2009-09-18,496.77,496.98,491.23,491.46,6560400,0,1,249.154114884,249.2594400126,246.3755376824,246.4908937756,6560400
2009-09-17,490.57,497.37,487.15,491.72,8957200,0,1,246.0445158497,249.4550438228,244.3292208985,246.6212963157,8957200
2009-09-16,479.8,489.37,478.48,488.29,5165400,0,1,240.6428413981,245.4426579721,239.9807977328,244.9009858822,5165400
2009-09-15,475.08,478.91,472.71,477.54,4791400,0,1,238.2755337462,240.1964634722,237.0868644379,239.5093423953,4791400
2009-09-14,470.51,476.8,470.05,475.12,3947400,0,1,235.983458329,239.1381967041,235.7527461425,238.2955956754,3947400
2009-09-11,470.4,473.3,467.63,472.14,3801900,0,1,235.9282880235,237.3827778944,234.5389994227,236.800981946,3801900
2009-09-10,466.65,470.94,462,470.94,5064100,0,1,234.047482156,236.1991240684,231.7152828802,236.1991240684,5064100
2009-09-09,459.06,466.27,458.8,463.97,4386400,0,1,230.2407310801,233.8568938281,230.1103285399,232.703332896,4386400
2009-09-08,464.29,466.99,455.84,458.62,5308000,0,1,232.86382833,234.2180085546,228.6257457752,230.0200498583,5308000
2009-09-04,457.57,462.6,455.78,461.3,2995400,0,1,229.4934242154,232.016211819,228.5956528813,231.3641991183,2995400
2009-09-03,455.82,458.25,455,457.52,3289100,0,1,228.6157148105,229.8344770127,228.2044452608,229.4683468038,3289100
2009-09-02,455.82,458.33,452.59,453.01,3605900,0,1,228.6157148105,229.8746008712,226.9957140233,227.2063642805,3605900
2009-09-01,459.68,466.82,454.42,455.761,5184600,0,1,230.5516909835,234.1327453553,227.9135472867,228.5861234649,5184600
2009-08-31,459.79,461.86,458,461.67,3911800,0,1,230.606861289,231.6450661278,229.7090899549,231.5497719639,3911800
2009-08-28,469.26,472.37,463.38,464.75,3539600,0,1,235.3565230398,236.9163380393,232.4074194395,233.0945405164,3539600
2009-08-27,468.58,468.58,460.73,466.06,3993800,0,1,235.0154702425,235.0154702425,231.0783166264,233.7515686995,3993800
2009-08-26,472.76,473,466.7,468,3971600,0,1,237.1119418495,237.232313425,234.0725595675,234.7245722683,3971600
2009-08-25,469.13,474.35,468.72,471.37,4677300,0,1,235.2913217697,237.9094035373,235.0856869949,236.4147898079,4677300
2009-08-24,467.35,470.09,464.425,468.73,4901800,0,1,234.3985659179,235.7728080718,232.9315373412,235.0907024772,4901800
2009-08-21,465.54,466.09,462.65,465.24,7113800,0,1,233.4907636192,233.7666151464,232.0412892306,233.3402991498,7113800
2009-08-20,452,462.18,451.23,460.41,7989800,0,1,226.6998005668,231.8055615619,226.3136084287,230.9178211924,7989800
2009-08-19,439.99,445,438.5605,443.97,4505400,0,1,220.6762063084,223.1889629474,219.9592431117,222.6723682691,4505400
2009-08-18,445.1,447.7,442.32,445.28,4697400,0,1,223.2391177705,224.543143172,221.8448136874,223.3293964522,4697400
2009-08-17,451.5,451.99,443.1205,444.89,5235100,0,1,226.4490264511,226.6947850845,222.2463030466,223.133792642,5235100
2009-08-14,462.78,463.18,456.89,460,3346800,0,1,232.1064905007,232.3071097932,229.1523714181,230.7121864176,3346800
2009-08-13,462.15,464.72,458.91,462.28,3986400,0,1,231.7905151149,233.0794940695,230.1654988454,231.855716385,3986400
2009-08-12,455.41,461.75,454.92,458.58,4678100,0,1,228.4100800357,231.5898958224,228.1643214023,229.999987929,4678100
2009-08-11,453.67,457.23,452.378,453.936,3421500,0,1,227.5373861132,229.3228978167,226.8893857983,227.6707979427,3421500
2009-08-10,455.14,458.41,453.79,456.61,3480500,0,1,228.2746620132,229.9147247297,227.5975719009,229.0119379133,3480500
2009-08-07,455.67,459.42,454.99,457.1,5081100,0,1,228.5404825758,230.4212884434,228.1994297785,229.2576965467,5081100
2009-08-06,454.3,454.88,448.53,450.36,4217500,0,1,227.8533614989,228.1442594731,224.9594282041,225.8772614674,4217500
2009-08-05,456,456.91,447.88,451.14,4679300,0,1,228.7059934922,229.1624023827,224.6334218537,226.2684690879,4679300
2009-08-04,449.37,454,448.43,453.734,4774800,0,1,225.3807287184,227.7028970295,224.9092733809,227.5694852,4774800
2009-08-03,448.74,453.9,447.64,452.21,5175400,0,1,225.0647533326,227.6527422064,224.5130502782,226.8051256954,5175400
2009-07-31,449.98,452.7,442.43,443.05,5715000,0,1,225.6866731395,227.0508843288,221.8999839929,222.2109438963,5715000
2009-07-30,442.61,451.47,442.61,445.64,6390800,0,1,221.9902626745,226.4339800042,221.9902626745,223.5099538155,6390800
2009-07-29,437.23,437.8,431.885,436.24,3970000,0,1,219.2919331899,219.5778156817,216.6111578934,218.7954004409,3970000
2009-07-28,441,442.81,436.1,439.85,5059900,0,1,221.182770022,222.0905723208,218.7251836885,220.605989556,5059900
2009-07-27,446.04,446.75,437.61,444.8,5003700,0,1,223.710573108,224.0666723523,219.4825215178,223.0886533011,5003700
2009-07-24,435.81,450.49,435,446.72,7246500,0,1,218.5797347014,225.9424627375,218.173480634,224.0516259053,7246500
2009-07-23,428.68,441.21,425.5,437.342,6949400,0,1,215.0036958119,221.2880951506,213.4087724362,219.3481065918,6949400
2009-07-22,428,430.2,423.5,427.69,5168200,0,1,214.6626430146,215.7660491235,212.4056759735,214.5071630629,5168200
2009-07-21,430.94,431.9,425.72,427.9,5930400,0,1,216.1371948147,216.6186811168,213.5191130471,214.6124881915,5930400
2009-07-20,429.88,432.8495,426.25,430.17,6300600,0,1,215.6055536895,217.0949011625,213.7849336097,215.7510026766,6300600
2009-07-17,433,435.48,426.7,430.25,13694400,0,1,217.1703841713,218.414223785,214.0106303138,215.7911265351,13694400
2009-07-16,436.68,445.75,434.1,442.6,13095800,0,1,219.0160816626,223.5651241209,217.7220872258,221.9852471922,13095800
2009-07-15,429.66,438.68,428.49,438.17,7546400,0,1,215.4952130786,220.0191781253,214.9084016479,219.7633885273,7546400
2009-07-14,423.71,426.73,420.87,424.69,5785800,0,1,212.5110011021,214.0256767608,211.0866041251,213.0025183688,5785800
2009-07-13,416.174,424.52,415.18,424.3,8083300,0,1,208.7313336307,212.9172551695,208.2327946888,212.8069145586,8083300
2009-07-10,409.575,417.37,408.7,414.4,5847300,0,1,205.4216168521,209.3311853154,204.9827621497,207.8415870683,5847300
2009-07-09,406.12,414.45,405.8,410.39,6544600,0,1,203.6887677128,207.8666644799,203.5282722788,205.8303786606,6544600
2009-07-08,400,406,398.06,402.49,6875500,0,1,200.619292537,203.6285819251,199.6462889682,201.868147633,6875500
2009-07-07,408.24,409.19,395.9801,396.63,6512000,0,1,204.7520499633,205.228520783,198.6031188018,198.9290749974,6512000
2009-07-06,406.5,410.64,401.66,409.61,4520600,0,1,203.8793560407,205.9557657185,201.451862601,205.4391710402,4520600
2009-07-02,415.41,415.41,406.81,408.49,5030100,0,1,208.348150782,208.348150782,204.0348359924,204.8774370211,5030100
2009-07-01,424.2,426.4,418.15,418.99,4616900,0,1,212.7567597355,213.8601658444,209.7223929359,210.1436934502,4616900
2009-06-30,424,427.21,418.22,421.59,5182600,0,1,212.6564500892,214.2664199118,209.7575013121,211.4477188517,5182600
2009-06-29,426,427.8,422.24,424.14,4334200,0,1,213.6595465519,214.5623333683,211.7737252021,212.7266668416,4334200
2009-06-26,413.68,428.23,413.11,425.32,6506800,0,1,207.4804723418,214.7779991078,207.1945898499,213.3184937546,6506800
2009-06-25,407,415.9,406.51,415.77,6082900,0,1,204.1301301564,208.5939094153,203.884371523,208.5287081453,6082900
2009-06-24,408.74,412.23,406.56,409.29,4910600,0,1,205.0028240789,206.7532274063,203.9094489346,205.2786756062,4910600
2009-06-23,406.65,408.99,402.55,405.68,5793400,0,1,203.9545882754,205.1282111368,201.8982405269,203.468086491,5793400
2009-06-22,416.95,417.49,401.8901,407.35,8240500,0,1,209.1205350583,209.3913711032,201.5672688491,204.3056720374,8240500
2009-06-19,418.21,420.46,414.58,420.09,8509600,0,1,209.7524858297,210.8809693503,207.93186575,210.6953965047,8509600
2009-06-18,415.68,418.69,413,414.06,6164200,0,1,208.4835688045,209.9932289808,207.1394195445,207.6710606697,6164200
2009-06-17,416.19,419.72,411.56,415.16,6973200,0,1,208.7393584024,210.5098236591,206.4171900913,208.2227637242,6973200
2009-06-16,419.31,421.09,415.42,416,6093300,0,1,210.3041888842,211.196944736,208.3531662643,208.6440642385,6093300
2009-06-15,421.5,421.5,414,416.77,7466300,0,1,211.4025795109,211.4025795109,207.6409677758,209.0302563766,7466300
2009-06-12,426.86,427.7,421.21,424.84,5830900,0,1,214.0908780309,214.5121785452,211.2571305238,213.0777506035,5830900
2009-06-11,431.77,433.73,428.37,429,5724600,0,1,216.5534798468,217.5365143802,214.8482158602,215.1641912459,5724600
2009-06-10,436.23,437.89,426.67,432.6,6711000,0,1,218.7903849585,219.6229550226,213.9955838669,216.9697648788,6711000
2009-06-09,438.58,440.5,431.76,435.62,6503200,0,1,219.9690233022,220.9319959064,216.5484643644,218.4844405374,6503200
2009-06-08,439.5,440.92,434.12,438.77,6191200,0,1,220.430447675,221.1426461635,217.7321181904,220.0643174661,6191200
2009-06-05,445.07,447.34,439.46,444.32,7354200,0,1,223.2240713236,224.3625858088,220.4103857458,222.8479101501,7354200
2009-06-04,435.3,441.24,434.5,440.28,7268900,0,1,218.3239451034,221.3031415976,217.9227065183,220.8216552955,7268900
2009-06-03,426,432.463,424,431.65,7058500,0,1,213.6595465519,216.9010527711,212.6564500892,216.493294059,7058500
2009-06-02,426.25,429.96,423.4,428.4,5241900,0,1,213.7849336097,215.645677548,212.3555211504,214.8632623071,5241900
2009-06-01,418.73,429.6,418.53,426.56,6638100,0,1,210.01329091,215.4651201847,209.9129812638,213.9404135615,6638100
2009-05-29,412.11,417.2329,410.7,417.23,5291100,0,1,206.6930416186,209.2624230529,205.9858586124,209.260968563,5291100
2009-05-28,408.68,411.62,404.61,410.4,5332200,0,1,204.9727311851,206.4472829852,202.9314298835,205.835394143,5332200
2009-05-27,405.64,411.8585,404.81,405.56,6062500,0,1,203.4480245618,206.5669022384,203.0317395298,203.4079007033,6062500
2009-05-26,391.9495,405,390,404.36,6202700,0,1,196.5815785006,203.1270336937,195.6038102236,202.8060428257,6202700
2009-05-22,396.66,398.65,392.0005,393.5,3433700,0,1,198.9441214443,199.9422024247,196.6071574604,197.3592290333,3433700
2009-05-21,396.3,402.84,393.837,396.5,5434100,0,1,198.763564081,202.043689514,197.5282507872,198.8638737273,5434100
2009-05-20,402.09,405.67,395,397.18,4563400,0,1,201.6675283405,203.4630710087,198.1115513803,199.2049265246,4563400
2009-05-19,396.1,401.64,393,398.88,5669300,0,1,198.6632544348,201.4418316364,197.1084549176,200.0575585179,5669300
2009-05-18,394.73,397.31,385.4,396.84,6696600,0,1,197.9761333578,199.2701277947,193.2966883594,199.034400126,6696600
2009-05-15,391.1,394.11,389.0905,390,6011300,0,1,196.1555132781,197.6651734544,195.1476521072,195.6038102236,6011300
2009-05-14,388.8,392.21,384.69,387.5,5868100,0,1,195.001952346,196.7122318148,192.9405891151,194.3499396452,5868100
2009-05-13,394.09,396.39,388.35,389.54,5679900,0,1,197.6551424898,198.8087034219,194.7762556419,195.3730980372,5679900
2009-05-12,410.01,410.99,395.11,399.01,7574000,0,1,205.6397903327,206.1313075995,198.1667216857,200.122759788,7574000
2009-05-11,402.8,412,401.2,407.98,5113400,0,1,202.0236275848,206.6378713131,201.2211504146,204.6216474231,5113400
2009-05-08,402.85,410.1284,395,407.33,7722400,0,1,202.0487049963,205.6991736433,198.1115513803,204.2956410727,7722400
2009-05-07,404.1,404.99,392.5,396.61,5993600,0,1,202.6756402855,203.1220182114,196.8576808019,198.9190440327,5993600
2009-05-06,406.79,408.28,401,403.47,5260500,0,1,204.0248050278,204.7721118925,201.1208407683,202.3596648998,5260500
2009-05-05,399.98,405,397.25,402.99,4796700,0,1,200.6092615724,203.1270336937,199.2400349008,202.1189217487,4796700
2009-05-04,398.17,402.4,394.79,401.9793,6399500,0,1,199.7014592736,201.8230082922,198.0062262517,201.6120069513,6399500
2009-05-01,395.03,397.59,391.55,393.69,4850500,0,1,198.1265978272,199.4105612995,196.3812099822,197.4545231972,4850500
2009-04-30,395.76,403.75,394.8,395.97,8702600,0,1,198.4927280361,202.5000984045,198.011241734,198.5980531647,8702600
2009-04-29,385.97,394.97,385.83,391.47,7212700,0,1,193.5825708513,198.0965049333,193.5123540989,196.3410861236,7212700
2009-04-28,383.75,389.05,381.54,383.71,5881300,0,1,192.4691337777,195.1273394038,191.3607121864,192.4490718484,5881300
2009-04-27,384.34,389.49,382.75,385.95,4576600,0,1,192.7650472342,195.3480206256,191.9675855463,193.5725398866,4576600
2009-04-24,386.05,393.18,380.5,389.49,6764000,0,1,193.6226947098,197.1987335992,190.8391020258,195.3480206256,6764000
2009-04-23,387.51,389.75,381.11,384.69,5212700,0,1,194.3549551275,195.4784231657,191.1450464469,192.9405891151,5212700
